"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/22/2019","AQS","240251001","3","2.4","ug/m3 LC","10","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/23/2019","AQS","240251001","3","3.7","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/24/2019","AQS","240251001","3","3.8","ug/m3 LC","16","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/25/2019","AQS","240251001","3","3.7","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/26/2019","AQS","240251001","3","3","ug/m3 LC","13","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/27/2019","AQS","240251001","3","2.4","ug/m3 LC","10","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/28/2019","AQS","240251001","3","3.6","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/29/2019","AQS","240251001","3","3.1","ug/m3 LC","13","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"04/30/2019","AQS","240251001","3","6.7","ug/m3 LC","28","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/01/2019","AQS","240251001","3","4.2","ug/m3 LC","18","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/02/2019","AQS","240251001","3","10","ug/m3 LC","42","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/03/2019","AQS","240251001","3","9.2","ug/m3 LC","38","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/04/2019","AQS","240251001","3","13","ug/m3 LC","53","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/05/2019","AQS","240251001","3","2","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/06/2019","AQS","240251001","3","1.5","ug/m3 LC","6","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/07/2019","AQS","240251001","3","3.3","ug/m3 LC","14","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/08/2019","AQS","240251001","3","4.6","ug/m3 LC","19","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/09/2019","AQS","240251001","3","3","ug/m3 LC","13","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/10/2019","AQS","240251001","3","1.5","ug/m3 LC","6","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/11/2019","AQS","240251001","3","2.5","ug/m3 LC","10","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/12/2019","AQS","240251001","3","0.2","ug/m3 LC","1","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/13/2019","AQS","240251001","3","-0.4","ug/m3 LC","0","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/14/2019","AQS","240251001","3","1.8","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/15/2019","AQS","240251001","3","3.5","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/16/2019","AQS","240251001","3","7.4","ug/m3 LC","31","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/19/2019","AirNow","240251001","3","2.2","ug/m3 LC","9","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/20/2019","AirNow","240251001","3","0.6","ug/m3 LC","3","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/22/2019","AQS","240251001","3","3.8","ug/m3 LC","16","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/23/2019","AQS","240251001","3","5","ug/m3 LC","21","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/24/2019","AQS","240251001","3","5","ug/m3 LC","21","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/25/2019","AQS","240251001","3","5.5","ug/m3 LC","23","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/26/2019","AQS","240251001","3","6.2","ug/m3 LC","26","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/27/2019","AQS","240251001","3","7","ug/m3 LC","29","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/28/2019","AQS","240251001","3","10.5","ug/m3 LC","44","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/29/2019","AQS","240251001","3","7.9","ug/m3 LC","33","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/30/2019","AQS","240251001","3","5.7","ug/m3 LC","24","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"05/31/2019","AQS","240251001","3","6.7","ug/m3 LC","28","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/01/2019","AQS","240251001","3","10.7","ug/m3 LC","45","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/02/2019","AQS","240251001","3","13.6","ug/m3 LC","54","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/03/2019","AQS","240251001","3","5","ug/m3 LC","21","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/04/2019","AQS","240251001","3","3.7","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/05/2019","AQS","240251001","3","12.6","ug/m3 LC","52","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/06/2019","AQS","240251001","3","9.3","ug/m3 LC","39","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/07/2019","AQS","240251001","3","7.1","ug/m3 LC","30","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/08/2019","AQS","240251001","3","10.3","ug/m3 LC","43","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/09/2019","AQS","240251001","3","6.4","ug/m3 LC","27","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/10/2019","AQS","240251001","3","2","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/11/2019","AQS","240251001","3","3.4","ug/m3 LC","14","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/12/2019","AQS","240251001","3","4.2","ug/m3 LC","18","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/13/2019","AQS","240251001","3","2.4","ug/m3 LC","10","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/14/2019","AQS","240251001","3","4","ug/m3 LC","17","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/15/2019","AQS","240251001","3","8","ug/m3 LC","33","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/16/2019","AQS","240251001","3","10.3","ug/m3 LC","43","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/17/2019","AQS","240251001","3","6.4","ug/m3 LC","27","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/18/2019","AQS","240251001","3","4.5","ug/m3 LC","19","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/19/2019","AQS","240251001","3","3.5","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/20/2019","AQS","240251001","3","4.7","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/21/2019","AQS","240251001","3","3.1","ug/m3 LC","13","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/22/2019","AQS","240251001","3","5.7","ug/m3 LC","24","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/23/2019","AQS","240251001","3","4.6","ug/m3 LC","19","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/24/2019","AQS","240251001","3","10.3","ug/m3 LC","43","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/25/2019","AQS","240251001","3","5.5","ug/m3 LC","23","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/26/2019","AQS","240251001","3","8.1","ug/m3 LC","34","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/27/2019","AQS","240251001","3","8.8","ug/m3 LC","37","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/28/2019","AQS","240251001","3","11.3","ug/m3 LC","47","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/29/2019","AQS","240251001","3","9.5","ug/m3 LC","40","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"06/30/2019","AQS","240251001","3","5.4","ug/m3 LC","23","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/01/2019","AQS","240251001","3","4.7","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/02/2019","AQS","240251001","3","7.9","ug/m3 LC","33","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/03/2019","AQS","240251001","3","6","ug/m3 LC","25","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/04/2019","AQS","240251001","3","8","ug/m3 LC","33","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/05/2019","AQS","240251001","3","9.5","ug/m3 LC","40","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/06/2019","AQS","240251001","3","7","ug/m3 LC","29","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/07/2019","AQS","240251001","3","6.1","ug/m3 LC","25","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/08/2019","AQS","240251001","3","8.1","ug/m3 LC","34","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/09/2019","AQS","240251001","3","7","ug/m3 LC","29","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/10/2019","AQS","240251001","3","10","ug/m3 LC","42","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/11/2019","AQS","240251001","3","3.7","ug/m3 LC","15","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/12/2019","AQS","240251001","3","5.1","ug/m3 LC","21","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/13/2019","AQS","240251001","3","9.2","ug/m3 LC","38","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/14/2019","AQS","240251001","3","9.4","ug/m3 LC","39","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/15/2019","AQS","240251001","3","7.6","ug/m3 LC","32","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"07/16/2019","AQS","240251001","3","10.7","ug/m3 LC","45","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
